0.00000000e+00,0.00000000e+00.1,0.00000000e+00.2,-1.12877956e-08,0.00000000e+00.3,-2.27256391e-09,0.00000000e+00.4,0.00000000e+00.5
1.68606342e-07,4.90940668,1.68606342e-07,-0.101753348,1.68606342e-07,-0.12251917,1.68606342e-07,0.223154849
1.68721565e-07,4.89278145,1.68721565e-07,-0.105413784,1.68721565e-07,-0.117118693,1.68721565e-07,0.222399157
1.6885187e-07,4.85395086,1.6885187e-07,-0.114021745,1.6885187e-07,-0.10660981,1.6885187e-07,0.22063413
1.6905867e-07,4.40192702,1.6905867e-07,-0.109736121,1.6905867e-07,-0.0837514317,1.6905867e-07,0.200087592
1.69422863e-07,2.44633916,1.69422863e-07,-0.053381792,1.69422863e-07,-0.0400444794,1.69422863e-07,0.111197234
1.69692847e-07,1.7888789,1.69692847e-07,-0.058797244,1.69692847e-07,-0.0174916147,1.69692847e-07,0.0813126771
1.70018589e-07,1.79259857,1.70018589e-07,-0.0807759193,1.70018589e-07,-0.00235922674,1.70018589e-07,0.0814817533
1.70363449e-07,1.78283105,1.70363449e-07,-0.0794563897,1.70363449e-07,-0.000601552457,1.70363449e-07,0.081037775
1.70767629e-07,1.7912778,1.70767629e-07,-0.0823712785,1.70767629e-07,0.000286348632,1.70767629e-07,0.0814217183
1.71391587e-07,1.78286862,1.71391587e-07,-0.0801643127,1.71391587e-07,-0.000304373991,1.71391587e-07,0.0810394828
1.72391587e-07,1.79082418,1.72391587e-07,-0.0822305639,1.72391587e-07,0.00030672996,1.72391587e-07,0.0814010991
1.73391587e-07,1.78277462,1.73391587e-07,-0.0802300856,1.73391587e-07,-0.000309786054,1.73391587e-07,0.0810352101
1.74391587e-07,1.79040445,1.74391587e-07,-0.0821558455,1.74391587e-07,0.000310077315,1.74391587e-07,0.0813820204
1.75391587e-07,1.78269052,1.75391587e-07,-0.080271057,1.75391587e-07,-0.000311962294,1.75391587e-07,0.0810313872
1.76e-07,1.78996513,1.76e-07,-0.0820895237,1.76e-07,0.000311768393,1.76e-07,0.0813620512
1.76052393e-07,1.78648362,1.76052393e-07,-0.0812302723,1.76052393e-07,3.34203902e-05,1.76052393e-07,0.0812038011
1.7615718e-07,1.78578358,1.7615718e-07,-0.0811449221,1.7615718e-07,5.96098631e-05,1.7615718e-07,0.081171981
1.76366753e-07,1.78633928,1.76366753e-07,-0.0812153747,1.76366753e-07,7.88941759e-05,1.76366753e-07,0.0811972399
1.76565825e-07,1.78576955,1.76565825e-07,-0.0812472551,1.76565825e-07,-0.00164003223,1.76565825e-07,0.0811713431
1.76728663e-07,1.7862027,1.76728663e-07,-0.0813056261,1.76728663e-07,-0.00497895713,1.76728663e-07,0.0811910317
1.76890053e-07,1.78580836,1.76890053e-07,-0.0811982141,1.76890053e-07,-0.00910989182,1.76890053e-07,0.0811731071
1.77e-07,1.78611641,1.77e-07,-0.0812748811,1.77e-07,-0.0114461768,1.77e-07,0.0811871094
1.7702499e-07,1.78601373,1.7702499e-07,-0.0811773015,1.7702499e-07,-0.0117600487,1.7702499e-07,0.0811824425
1.77074971e-07,1.78600222,1.77074971e-07,-0.0810451694,1.77074971e-07,-0.0120569426,1.77074971e-07,0.0811819189
1.77174932e-07,1.78601613,1.77174932e-07,-0.0810894732,1.77174932e-07,-0.0121116335,1.77174932e-07,0.0811825515
1.77374854e-07,1.78591766,1.77374854e-07,-0.0812264055,1.77374854e-07,-0.0116231519,1.77374854e-07,0.0811780755
1.7756141e-07,1.78612889,1.7756141e-07,-0.080530062,1.7756141e-07,-0.0123648175,1.7756141e-07,0.081187677
1.77787424e-07,1.78820416,1.77787424e-07,-0.0734488473,1.77787424e-07,-0.0286000882,1.77787424e-07,0.0812820074
1.78064075e-07,1.80061496,1.78064075e-07,-0.0328283306,1.78064075e-07,-0.0800109491,1.78064075e-07,0.0818461346
1.78315018e-07,1.8222433,1.78315018e-07,0.0322155739,1.78315018e-07,-0.120719302,1.78315018e-07,0.082829241
1.78519869e-07,2.27589817,1.78519869e-07,-0.0111203065,1.78519869e-07,-0.0935384808,1.78519869e-07,0.103449917
1.78711815e-07,2.4658066,1.78711815e-07,-0.0582485701,1.78711815e-07,-0.0541051683,1.78711815e-07,0.112082118
1.7889467e-07,2.44708351,1.7889467e-07,-0.0824864272,1.7889467e-07,-0.0290968645,1.7889467e-07,0.111231069
1.7909332e-07,2.45665539,1.7909332e-07,-0.0977287936,1.7909332e-07,-0.013591528,1.7909332e-07,0.111666154
1.79430001e-07,2.44329091,1.79430001e-07,-0.109188161,1.79430001e-07,-0.00214185419,1.79430001e-07,0.111058678
1.79817312e-07,2.45272359,1.79817312e-07,-0.110653895,1.79817312e-07,-0.000513308969,1.79817312e-07,0.111487436
1.80313383e-07,2.44297386,1.80313383e-07,-0.111643184,1.80313383e-07,0.000282665037,1.80313383e-07,0.111044266
1.81125784e-07,2.45221154,1.81125784e-07,-0.110862555,1.81125784e-07,-0.000283744772,1.81125784e-07,0.111464161
1.82125784e-07,2.44285678,1.82125784e-07,-0.111629473,1.82125784e-07,0.000274971499,1.82125784e-07,0.111038944
1.83125784e-07,2.45175143,1.83125784e-07,-0.110844947,1.83125784e-07,-0.00028154789,1.83125784e-07,0.111443247
1.84125784e-07,2.44268703,1.84125784e-07,-0.111619404,1.84125784e-07,0.000274090212,1.84125784e-07,0.111031229
1.85125784e-07,2.45129621,1.85125784e-07,-0.110826364,1.85125784e-07,-0.000281207401,1.85125784e-07,0.111422555
1.86125784e-07,2.44251276,1.86125784e-07,-0.111609382,1.86125784e-07,0.000273999002,1.86125784e-07,0.111023307
1.87125784e-07,2.45084543,1.87125784e-07,-0.110808038,1.87125784e-07,-0.000281249015,1.87125784e-07,0.111402065
1.88125784e-07,2.44233418,1.88125784e-07,-0.111599026,1.88125784e-07,0.000274125246,1.88125784e-07,0.11101519
1.89125784e-07,2.45039892,1.89125784e-07,-0.110790051,1.89125784e-07,-0.000281434747,1.89125784e-07,0.111381769
1.90125784e-07,2.44215143,1.90125784e-07,-0.111588354,1.90125784e-07,0.000274357777,1.90125784e-07,0.111006883
1.91125784e-07,2.44995657,1.91125784e-07,-0.110772356,1.91125784e-07,-0.000281703628,1.91125784e-07,0.111361662
1.92125784e-07,2.44196461,1.92125784e-07,-0.111577414,1.92125784e-07,0.000274657345,1.92125784e-07,0.110998391
1.93125784e-07,2.44951826,1.93125784e-07,-0.11075491,1.93125784e-07,-0.000282027125,1.93125784e-07,0.111341739
1.94125784e-07,2.44177384,1.94125784e-07,-0.111566248,1.94125784e-07,0.000275001572,1.94125784e-07,0.11098972
1.95125784e-07,2.44908389,1.95125784e-07,-0.110737675,1.95125784e-07,-0.000282387088,1.95125784e-07,0.111321995
1.96125784e-07,2.44157925,1.96125784e-07,-0.111554886,1.96125784e-07,0.000275375518,1.96125784e-07,0.110980875
1.97125784e-07,2.44865333,1.97125784e-07,-0.110720626,1.97125784e-07,-0.00028277113,1.97125784e-07,0.111302424
1.98125784e-07,2.44138095,1.98125784e-07,-0.11154335,1.98125784e-07,0.000275768876,1.98125784e-07,0.110971862
1.99125784e-07,2.44822647,1.99125784e-07,-0.110703744,1.99125784e-07,-0.00028317061,1.99125784e-07,0.111283021
2.00125784e-07,2.44117906,2.00125784e-07,-0.111531659,2.00125784e-07,0.000276174388,2.00125784e-07,0.110962685
2.01125784e-07,2.44780319,2.01125784e-07,-0.110687011,2.01125784e-07,-0.000283579515,2.01125784e-07,0.111263782
2.02125784e-07,2.44097368,2.02125784e-07,-0.111519827,2.02125784e-07,0.000276587082,2.02125784e-07,0.110953349
2.03125784e-07,2.4473834,2.03125784e-07,-0.110670417,2.03125784e-07,-0.000283993679,2.03125784e-07,0.1112447
2.04125784e-07,2.44076493,2.04125784e-07,-0.111507864,2.04125784e-07,0.000277003438,2.04125784e-07,0.11094386
2.05125784e-07,2.44696698,2.05125784e-07,-0.110653951,2.05125784e-07,-0.000284410167,2.05125784e-07,0.111225772
2.06125784e-07,2.44055291,2.06125784e-07,-0.11149578,2.06125784e-07,0.000277421045,2.06125784e-07,0.110934223
2.07125784e-07,2.44655384,2.07125784e-07,-0.110637605,2.07125784e-07,-0.000284827001,2.07125784e-07,0.111206993
2.08125784e-07,2.44033772,2.08125784e-07,-0.111483582,2.08125784e-07,0.000277838247,2.08125784e-07,0.110924442
2.09125784e-07,2.44614386,2.09125784e-07,-0.110621371,2.09125784e-07,-0.000285242796,2.09125784e-07,0.111188357
2.10125784e-07,2.44011947,2.10125784e-07,-0.111471278,2.10125784e-07,0.000278253903,2.10125784e-07,0.110914521
2.11125784e-07,2.44573695,2.11125784e-07,-0.110605243,2.11125784e-07,-0.000285656598,2.11125784e-07,0.111169862
2.12125784e-07,2.43989826,2.12125784e-07,-0.111458873,2.12125784e-07,0.000278667236,2.12125784e-07,0.110904466
2.13125784e-07,2.44533303,2.13125784e-07,-0.110589216,2.13125784e-07,-0.000286067791,2.13125784e-07,0.111151501
2.14125784e-07,2.43967417,2.14125784e-07,-0.111446372,2.14125784e-07,0.000279077714,2.14125784e-07,0.11089428
2.15125784e-07,2.44493198,2.15125784e-07,-0.110573284,2.15125784e-07,-0.000286475937,2.15125784e-07,0.111133272
2.16125784e-07,2.4394473,2.16125784e-07,-0.111433781,2.16125784e-07,0.000279485008,2.16125784e-07,0.110883968
2.17125784e-07,2.44453374,2.17125784e-07,-0.110557444,2.17125784e-07,-0.000286880769,2.17125784e-07,0.11111517
2.18125784e-07,2.43921774,2.18125784e-07,-0.111421104,2.18125784e-07,0.000279888924,2.18125784e-07,0.110873534
2.19125784e-07,2.4441382,2.19125784e-07,-0.11054169,2.19125784e-07,-0.000287282132,2.19125784e-07,0.111097191
2.20125784e-07,2.43898558,2.20125784e-07,-0.111408345,2.20125784e-07,0.000280289295,2.20125784e-07,0.110862981
2.21125784e-07,2.44374529,2.21125784e-07,-0.110526019,2.21125784e-07,-0.000287679928,2.21125784e-07,0.111079331
2.22125784e-07,2.43875089,2.22125784e-07,-0.111395508,2.22125784e-07,0.000280686084,2.22125784e-07,0.110852313
2.23125784e-07,2.44335492,2.23125784e-07,-0.110510427,2.23125784e-07,-0.000288074097,2.23125784e-07,0.111061587
2.24125784e-07,2.43851377,2.24125784e-07,-0.111382597,2.24125784e-07,0.000281079263,2.24125784e-07,0.110841535
2.25125784e-07,2.44296702,2.25125784e-07,-0.110494911,2.25125784e-07,-0.00028846466,2.25125784e-07,0.111043955
2.26125784e-07,2.43827428,2.26125784e-07,-0.111369615,2.26125784e-07,0.000281468831,2.26125784e-07,0.110830649
2.27125784e-07,2.44258151,2.27125784e-07,-0.110479467,2.27125784e-07,-0.00028885163,2.27125784e-07,0.111026432
2.28125784e-07,2.4380325,2.28125784e-07,-0.111356565,2.28125784e-07,0.000281854834,2.28125784e-07,0.110819659
2.29125784e-07,2.44219831,2.29125784e-07,-0.110464092,2.29125784e-07,-0.000289235036,2.29125784e-07,0.111009014
2.30125784e-07,2.43778851,2.30125784e-07,-0.111343451,2.30125784e-07,0.000282237279,2.30125784e-07,0.110808569
2.31125784e-07,2.44181736,2.31125784e-07,-0.110448783,2.31125784e-07,-0.000289614911,2.31125784e-07,0.110991698
2.32125784e-07,2.43754238,2.32125784e-07,-0.111330275,2.32125784e-07,0.00028261626,2.32125784e-07,0.110797381
2.33125784e-07,2.44143858,2.33125784e-07,-0.110433537,2.33125784e-07,-0.000289991312,2.33125784e-07,0.110974481
2.34125784e-07,2.43729418,2.34125784e-07,-0.111317041,2.34125784e-07,0.000282991782,2.34125784e-07,0.110786099
2.35125784e-07,2.44106191,2.35125784e-07,-0.110418351,2.35125784e-07,-0.000290364321,2.35125784e-07,0.11095736
2.36125784e-07,2.43704397,2.36125784e-07,-0.11130375,2.36125784e-07,0.000283363939,2.36125784e-07,0.110774726
2.37125784e-07,2.44068728,2.37125784e-07,-0.110403224,2.37125784e-07,-0.000290733971,2.37125784e-07,0.110940331
2.38125784e-07,2.43679181,2.38125784e-07,-0.111290406,2.38125784e-07,0.000283732783,2.38125784e-07,0.110763264
2.39125784e-07,2.44031464,2.39125784e-07,-0.110388152,2.39125784e-07,-0.00029110034,2.39125784e-07,0.110923393
2.40125784e-07,2.43653778,2.40125784e-07,-0.111277011,2.40125784e-07,0.000284098354,2.40125784e-07,0.110751717
2.41125784e-07,2.43994391,2.41125784e-07,-0.110373133,2.41125784e-07,-0.00029146348,2.41125784e-07,0.110906541
2.42125784e-07,2.43628193,2.42125784e-07,-0.111263567,2.42125784e-07,0.00028446075,2.42125784e-07,0.110740088
2.43125784e-07,2.43958768,2.43125784e-07,-0.110359001,2.43125784e-07,-0.00029154091,2.43125784e-07,0.110890349
2.44125784e-07,2.43602457,2.44125784e-07,-0.111249829,2.44125784e-07,0.000284553006,2.44125784e-07,0.11072839
2.45125784e-07,2.43921966,2.45125784e-07,-0.110344119,2.45125784e-07,-0.000291815175,2.45125784e-07,0.110873621
2.46125784e-07,2.43576544,2.46125784e-07,-0.111236281,2.46125784e-07,0.000284888348,2.46125784e-07,0.110716611
2.47125784e-07,2.43885342,2.47125784e-07,-0.110329198,2.47125784e-07,-0.000292177076,2.47125784e-07,0.110856974
2.48125784e-07,2.43550463,2.48125784e-07,-0.11122272,2.48125784e-07,0.000285253823,2.48125784e-07,0.110704756
2.49125784e-07,2.43848894,2.49125784e-07,-0.110314316,2.49125784e-07,-0.000292547114,2.49125784e-07,0.110840406
2.50125784e-07,2.43525239,2.50125784e-07,-0.111209842,2.50125784e-07,0.000285898699,2.50125784e-07,0.110693291
2.51125784e-07,2.43812633,2.51125784e-07,-0.110299212,2.51125784e-07,-0.00029319603,2.51125784e-07,0.110823924
2.52125784e-07,2.43498756,2.52125784e-07,-0.11119625,2.52125784e-07,0.000286348252,2.52125784e-07,0.110681253
2.53125784e-07,2.43776534,2.53125784e-07,-0.110284405,2.53125784e-07,-0.000293579788,2.53125784e-07,0.110807515
2.54125784e-07,2.43472134,2.54125784e-07,-0.111182534,2.54125784e-07,0.000286698703,2.54125784e-07,0.110669152
2.55125784e-07,2.43740593,2.55125784e-07,-0.11026967,2.55125784e-07,-0.000293925671,2.55125784e-07,0.110791179
2.56125784e-07,2.43445371,2.56125784e-07,-0.111168775,2.56125784e-07,0.000287034158,2.56125784e-07,0.110656987
2.57125784e-07,2.43704804,2.57125784e-07,-0.110254978,2.57125784e-07,-0.00029426442,2.57125784e-07,0.110774911
2.58125784e-07,2.43418472,2.58125784e-07,-0.111154983,2.58125784e-07,0.000287365873,2.58125784e-07,0.11064476
2.59125784e-07,2.43669164,2.59125784e-07,-0.110240324,2.59125784e-07,-0.000294600187,2.59125784e-07,0.110758711
2.60125784e-07,2.43391442,2.60125784e-07,-0.11114116,2.60125784e-07,0.000287695351,2.60125784e-07,0.110632474
2.61125784e-07,2.43633667,2.61125784e-07,-0.110225706,2.61125784e-07,-0.000294933467,2.61125784e-07,0.110742576
2.62125784e-07,2.43364283,2.62125784e-07,-0.111127309,2.62125784e-07,0.000288022726,2.62125784e-07,0.110620129
2.63125784e-07,2.43598309,2.63125784e-07,-0.110211123,2.63125784e-07,-0.000295264345,2.63125784e-07,0.110726504
2.64125784e-07,2.43337001,2.64125784e-07,-0.111113431,2.64125784e-07,0.000288348033,2.64125784e-07,0.110607728
2.65125784e-07,2.43563086,2.65125784e-07,-0.110196573,2.65125784e-07,-0.000295592831,2.65125784e-07,0.110710494
2.66125784e-07,2.43309599,2.66125784e-07,-0.111099526,2.66125784e-07,0.000288671254,2.66125784e-07,0.110595272
2.67125784e-07,2.43527993,2.67125784e-07,-0.110182053,2.67125784e-07,-0.000295918945,2.67125784e-07,0.110694542
2.68125784e-07,2.43282081,2.68125784e-07,-0.111085596,2.68125784e-07,0.000288992377,2.68125784e-07,0.110582764
2.69125784e-07,2.43493027,2.69125784e-07,-0.110167565,2.69125784e-07,-0.000296242687,2.69125784e-07,0.110678649
2.70125784e-07,2.4325445,2.70125784e-07,-0.111071643,2.70125784e-07,0.000289311447,2.70125784e-07,0.110570205
2.71125784e-07,2.43458183,2.71125784e-07,-0.110153105,2.71125784e-07,-0.000296564116,2.71125784e-07,0.11066281
2.72125784e-07,2.43226711,2.72125784e-07,-0.111057667,2.72125784e-07,0.000289628434,2.72125784e-07,0.110557596
2.73125784e-07,2.43423457,2.73125784e-07,-0.110138672,2.73125784e-07,-0.000296883259,2.73125784e-07,0.110647026
2.74125784e-07,2.43198867,2.74125784e-07,-0.11104367,2.74125784e-07,0.000289943395,2.74125784e-07,0.11054494
2.75125784e-07,2.43388847,2.75125784e-07,-0.110124266,2.75125784e-07,-0.000297200135,2.75125784e-07,0.110631294
2.76125784e-07,2.43170921,2.76125784e-07,-0.111029652,2.76125784e-07,0.000290256341,2.76125784e-07,0.110532237
2.77125784e-07,2.43354348,2.77125784e-07,-0.110109885,2.77125784e-07,-0.000297514803,2.77125784e-07,0.110615613
2.78125784e-07,2.43142877,2.78125784e-07,-0.111015614,2.78125784e-07,0.000290567287,2.78125784e-07,0.110519489
2.79125784e-07,2.43319957,2.79125784e-07,-0.110095529,2.79125784e-07,-0.000297827293,2.79125784e-07,0.11059998
2.80125784e-07,2.43114737,2.80125784e-07,-0.111001558,2.80125784e-07,0.000290876269,2.80125784e-07,0.110506698
2.81125784e-07,2.4328567,2.81125784e-07,-0.110081196,2.81125784e-07,-0.000298137637,2.81125784e-07,0.110584395
2.82125784e-07,2.43086504,2.82125784e-07,-0.110987484,2.82125784e-07,0.000291183342,2.82125784e-07,0.110493866
2.83125784e-07,2.43251485,2.83125784e-07,-0.110066885,2.83125784e-07,-0.000298445895,2.83125784e-07,0.110568857
2.84125784e-07,2.43058183,2.84125784e-07,-0.110973393,2.84125784e-07,0.000291488492,2.84125784e-07,0.110480992
2.85125784e-07,2.43217398,2.85125784e-07,-0.110052595,2.85125784e-07,-0.000298751725,2.85125784e-07,0.110553363
2.86125784e-07,2.43029775,2.86125784e-07,-0.110959286,2.86125784e-07,0.00029179182,2.86125784e-07,0.110468079
2.87125784e-07,2.43183406,2.87125784e-07,-0.110038326,2.87125784e-07,-0.000299055959,2.87125784e-07,0.110537912
2.88125784e-07,2.43001283,2.88125784e-07,-0.110945164,2.88125784e-07,0.000292093279,2.88125784e-07,0.110455129
2.89125784e-07,2.43149507,2.89125784e-07,-0.110024077,2.89125784e-07,-0.000299358169,2.89125784e-07,0.110522503
2.90125784e-07,2.4297271,2.90125784e-07,-0.110931027,2.90125784e-07,0.000292392898,2.90125784e-07,0.110442141
2.91125784e-07,2.43115697,2.91125784e-07,-0.110009847,2.91125784e-07,-0.000299658426,2.91125784e-07,0.110507135
2.92125784e-07,2.4294406,2.92125784e-07,-0.110916876,2.92125784e-07,0.000292690718,2.92125784e-07,0.110429118
2.93125784e-07,2.43081974,2.93125784e-07,-0.109995635,2.93125784e-07,-0.000299956774,2.93125784e-07,0.110491806
2.94125784e-07,2.42915333,2.94125784e-07,-0.110902712,2.94125784e-07,0.000292986762,2.94125784e-07,0.110416061
2.95125784e-07,2.43048335,2.95125784e-07,-0.109981439,2.95125784e-07,-0.000300253218,2.95125784e-07,0.110476516
2.96125784e-07,2.42886533,2.96125784e-07,-0.110888535,2.96125784e-07,0.000293281057,2.96125784e-07,0.11040297
2.97125784e-07,2.43014777,2.97125784e-07,-0.109967261,2.97125784e-07,-0.000300547835,2.97125784e-07,0.110461262
2.98125784e-07,2.42857663,2.98125784e-07,-0.110874347,2.98125784e-07,0.000293573627,2.98125784e-07,0.110389847
2.99125784e-07,2.42981298,2.99125784e-07,-0.109953099,2.99125784e-07,-0.00030084063,2.99125784e-07,0.110446045
3.00125784e-07,2.42828724,3.00125784e-07,-0.110860147,3.00125784e-07,0.000293864521,3.00125784e-07,0.110376693
3.01125784e-07,2.42947897,3.01125784e-07,-0.109938952,3.01125784e-07,-0.000301131633,3.01125784e-07,0.110430862
3.02125784e-07,2.42799718,3.02125784e-07,-0.110845936,3.02125784e-07,0.000294153756,3.02125784e-07,0.110363508
3.03125784e-07,2.42914569,3.03125784e-07,-0.109924819,3.03125784e-07,-0.00030142091,3.03125784e-07,0.110415713
3.04125784e-07,2.42770649,3.04125784e-07,-0.110831715,3.04125784e-07,0.000294441344,3.04125784e-07,0.110350295
3.05125784e-07,2.42881314,3.05125784e-07,-0.109910701,3.05125784e-07,-0.000301708447,3.05125784e-07,0.110400597
3.06125784e-07,2.42741517,3.06125784e-07,-0.110817485,3.06125784e-07,0.000294727317,3.06125784e-07,0.110337053
3.07125784e-07,2.42848128,3.07125784e-07,-0.109896597,3.07125784e-07,-0.000301994322,3.07125784e-07,0.110385513
3.08125784e-07,2.42712326,3.08125784e-07,-0.110803246,3.08125784e-07,0.000295011714,3.08125784e-07,0.110323785
3.09125784e-07,2.4281501,3.09125784e-07,-0.109882505,3.09125784e-07,-0.000302278507,3.09125784e-07,0.110370459
3.10125784e-07,2.42683077,3.10125784e-07,-0.110788997,3.10125784e-07,0.000295294538,3.10125784e-07,0.110310489
3.11125784e-07,2.42781959,3.11125784e-07,-0.109868426,3.11125784e-07,-0.000302561086,3.11125784e-07,0.110355436
3.12125784e-07,2.42653771,3.12125784e-07,-0.110774741,3.12125784e-07,0.000295575814,3.12125784e-07,0.110297169
3.13125784e-07,2.4274897,3.13125784e-07,-0.109854359,3.13125784e-07,-0.000302842044,3.13125784e-07,0.110340441
3.14125784e-07,2.42624412,3.14125784e-07,-0.110760476,3.14125784e-07,0.000295855585,3.14125784e-07,0.110283824
3.15125784e-07,2.42716044,3.15125784e-07,-0.109840304,3.15125784e-07,-0.000303121436,3.15125784e-07,0.110325475
3.16125784e-07,2.42595,3.16125784e-07,-0.110746205,3.16125784e-07,0.000296133854,3.16125784e-07,0.110270455
3.17125784e-07,2.42683178,3.17125784e-07,-0.10982626,3.17125784e-07,-0.000303399267,3.17125784e-07,0.110310535
3.18125784e-07,2.42565538,3.18125784e-07,-0.110731926,3.18125784e-07,0.000296410655,3.18125784e-07,0.110257063
3.19125784e-07,2.4265037,3.19125784e-07,-0.109812226,3.19125784e-07,-0.000303675588,3.19125784e-07,0.110295623
3.20125784e-07,2.42536027,3.20125784e-07,-0.110717641,3.20125784e-07,0.000296685989,3.20125784e-07,0.110243649
3.21125784e-07,2.42617619,3.21125784e-07,-0.109798203,3.21125784e-07,-0.00030395041,3.21125784e-07,0.110280736
3.22125784e-07,2.42506469,3.22125784e-07,-0.110703349,3.22125784e-07,0.000296959918,3.22125784e-07,0.110230213
3.23125784e-07,2.42584922,3.23125784e-07,-0.109784189,3.23125784e-07,-0.000304223748,3.23125784e-07,0.110265874
3.24125784e-07,2.42476865,3.24125784e-07,-0.110689052,3.24125784e-07,0.000297232418,3.24125784e-07,0.110216757
3.25125784e-07,2.42552279,3.25125784e-07,-0.109770186,3.25125784e-07,-0.000304495647,3.25125784e-07,0.110251036
3.26125784e-07,2.42447217,3.26125784e-07,-0.110674749,3.26125784e-07,0.000297503536,3.26125784e-07,0.110203281
3.27125784e-07,2.42519687,3.27125784e-07,-0.109756191,3.27125784e-07,-0.000304766117,3.27125784e-07,0.110236221
3.28125784e-07,2.42417527,3.28125784e-07,-0.110660441,3.28125784e-07,0.000297773288,3.28125784e-07,0.110189785
3.29125784e-07,2.42487145,3.29125784e-07,-0.109742205,3.29125784e-07,-0.000305035172,3.29125784e-07,0.11022143
3.30125784e-07,2.42387795,3.30125784e-07,-0.110646128,3.30125784e-07,0.00029804169,3.30125784e-07,0.11017627
3.31125784e-07,2.42454653,3.31125784e-07,-0.109728228,3.31125784e-07,-0.00030530285,3.31125784e-07,0.11020666
3.32125784e-07,2.42358024,3.32125784e-07,-0.110631811,3.32125784e-07,0.000298308755,3.32125784e-07,0.110162738
